namespace,container,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.554889,1711986388553,1.07667456e+08,1711986388553
social-network,user-service,user-service-74685b9465-8qlhb,0.137732,1711986388585,3.182592e+06,1711986388585
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.352052,1711986388594,9.8328576e+07,1711986388594
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.053919,1711986387497,7.397376e+06,1711986387497
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149706,1711986388696,1.5314944e+07,1711986388696
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039341,1711986393571,2.39616e+06,1711986393571
kube-system,coredns,coredns-5d78c9869d-lcldh,8.220151,1711986393006,6.3000576e+07,1711986393006
kube-system,etcd,etcd-minikube,82.863296,1711986393380,1.14843648e+08,1711986393380
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.983498,1711986392806,1.394688e+07,1711986392806
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035839,1711986393749,2.830336e+06,1711986393749
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.332512,1711986393243,5.1130368e+07,1711986393243
kube-system,kube-apiserver,kube-apiserver-minikube,166.819594,1711986393588,4.03861504e+08,1711986393588
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.829005,1711986393095,1.52322048e+08,1711986393095
kube-system,kube-proxy,kube-proxy-p8wcq,2.013835,1711986393346,8.11008e+07,1711986393346
kube-system,kube-scheduler,kube-scheduler-minikube,12.345785,1711986393105,8.2239488e+07,1711986393105
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986394112,2.535424e+07,1711986394112
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.706491,1711986393149,3.80928e+06,1711986393149
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.322065,1711986393653,9.5440896e+07,1711986393653
social-network,media-service,media-service-7848df64c4-74h8s,0.034568,1711986393696,2.076672e+06,1711986393696
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215934,1711986393861,3.4033664e+07,1711986393861
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.702965,1711986393631,3.805184e+06,1711986393631
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.607299,1711986393387,9.5973376e+07,1711986393387
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131154,1711986393252,2.9696e+06,1711986393252
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.462037,1711986393571,9.5084544e+07,1711986393571
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.994381,1711986393577,9.412608e+06,1711986393577
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.138504,1711986393668,3.60448e+06,1711986393668
kube-system,storage-provisioner,storage-provisioner,8.65996,1711986393286,1.6523264e+07,1711986393286
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036296,1711986393286,2.322432e+06,1711986393286
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.03473,1711986393707,2.121728e+06,1711986393707
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.700898,1711986392794,5.718016e+06,1711986392794
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.65884,1711986393418,1.94732032e+08,1711986393418
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139972,1711986393721,3.284992e+06,1711986393721
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.729359,1711986393606,1.284096e+07,1711986393606
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.040055,1711986393606,2.8672e+06,1711986393606
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.565828,1711986393759,1.07667456e+08,1711986393759
social-network,user-service,user-service-74685b9465-8qlhb,0.137884,1711986393778,3.182592e+06,1711986393778
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.362495,1711986393470,9.8328576e+07,1711986393470
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.060177,1711986393677,7.397376e+06,1711986393677
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149706,1711986393630,1.5314944e+07,1711986393630
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039341,1711986398748,2.39616e+06,1711986398748
kube-system,coredns,coredns-5d78c9869d-lcldh,8.225592,1711986398272,6.299648e+07,1711986398272
kube-system,etcd,etcd-minikube,82.923527,1711986398494,1.14847744e+08,1711986398494
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.990057,1711986398649,1.394688e+07,1711986398649
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035839,1711986398725,2.830336e+06,1711986398725
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.333036,1711986398330,5.1130368e+07,1711986398330
kube-system,kube-apiserver,kube-apiserver-minikube,166.952862,1711986398454,4.03595264e+08,1711986398454
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.875196,1711986398359,1.52322048e+08,1711986398359
kube-system,kube-proxy,kube-proxy-p8wcq,2.013922,1711986398408,8.11008e+07,1711986398408
kube-system,kube-scheduler,kube-scheduler-minikube,12.350779,1711986398515,8.2239488e+07,1711986398515
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986399155,2.535424e+07,1711986399155
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.707035,1711986397643,3.80928e+06,1711986397643
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.343437,1711986398699,9.5440896e+07,1711986398699
social-network,media-service,media-service-7848df64c4-74h8s,0.034568,1711986398641,2.076672e+06,1711986398641
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215934,1711986399012,3.4033664e+07,1711986399012
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.70548,1711986398665,3.805184e+06,1711986398665
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.631194,1711986398706,9.5977472e+07,1711986398706
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131246,1711986398697,2.9696e+06,1711986398697
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.479136,1711986398698,9.508864e+07,1711986398698
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,8.002319,1711986398545,9.412608e+06,1711986398545
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.138504,1711986398648,3.60448e+06,1711986398648
kube-system,storage-provisioner,storage-provisioner,8.665228,1711986398267,1.6523264e+07,1711986398267
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036296,1711986398697,2.322432e+06,1711986398697
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.03473,1711986398763,2.121728e+06,1711986398763
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.701501,1711986398545,5.718016e+06,1711986398545
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.677949,1711986398676,1.94736128e+08,1711986398676
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139972,1711986398736,3.284992e+06,1711986398736
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.729921,1711986398545,1.284096e+07,1711986398545
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.040055,1711986398716,2.8672e+06,1711986398716
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.585983,1711986398654,1.07671552e+08,1711986398654
social-network,user-service,user-service-74685b9465-8qlhb,0.137884,1711986398699,3.182592e+06,1711986398699
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.380075,1711986398699,9.8332672e+07,1711986398699
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.065842,1711986398753,7.397376e+06,1711986398753
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149873,1711986398763,1.5314944e+07,1711986398763
social-network,alpine-container,media-frontend-7f4999dcd-n64xn,5.64035,1712031756837,1.09666304e+08,1712031756837
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.023146,1712031757053,2.404352e+06,1712031757053
kube-system,coredns,coredns-5d78c9869d-lcldh,0.377468,1712031756837,6.0801024e+07,1712031756837
kube-system,etcd,etcd-minikube,3.668489,1712031756837,9.0800128e+07,1712031756837
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,0.290603,1712031756952,1.2132352e+07,1712031756952
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.032349,1712031757124,1.1390976e+07,1712031757124
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.097696,1712031756763,4.2061824e+07,1712031756763
kube-system,kube-apiserver,kube-apiserver-minikube,8.885142,1712031756909,3.78732544e+08,1712031756909
kube-system,kube-controller-manager,kube-controller-manager-minikube,4.408899,1712031756886,1.34254592e+08,1712031756886
kube-system,kube-proxy,kube-proxy-p8wcq,0.408906,1712031756952,6.8235264e+07,1712031756952
kube-system,kube-scheduler,kube-scheduler-minikube,0.716354,1712031756939,6.8861952e+07,1712031756939
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.043303,1712031756963,3.80928e+06,1712031756963
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,0.96073,1712031757041,6.7080192e+07,1712031757041
social-network,media-service,media-service-7848df64c4-74h8s,0.023728,1712031757116,2.080768e+06,1712031757116
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.056016,1712031757366,3.3918976e+07,1712031757366
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.041283,1712031756973,3.805184e+06,1712031756973
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,0.960993,1712031757137,6.7497984e+07,1712031757137
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.033613,1712031757043,2.973696e+06,1712031757043
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,1.076958,1712031757102,1.60837632e+08,1712031757102
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,0.295022,1712031756993,1.2951552e+07,1712031756993
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.030806,1712031757129,3.817472e+06,1712031757129
kube-system,storage-provisioner,storage-provisioner,0.215452,1712031755713,1.6867328e+07,1712031755713
social-network,text-service,text-service-76cf6557f7-zxtdn,0.022973,1712031757137,2.322432e+06,1712031757137
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.024124,1712031757165,2.125824e+06,1712031757165
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.039584,1712031757037,1.724416e+06,1712031757037
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,0.974368,1712031757029,6.8173824e+07,1712031757029
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.030362,1712031757116,4.038656e+06,1712031757116
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.046653,1712031757081,9.064448e+06,1712031757081
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.029903,1712031757137,2.781184e+06,1712031757137
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,1.03489,1712031757117,6.6576384e+07,1712031757117
social-network,user-service,user-service-74685b9465-8qlhb,0.033419,1712031757068,5.537792e+06,1712031757068
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,0.982945,1712031757029,6.7694592e+07,1712031757029
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,0.303737,1712031757038,6.320128e+06,1712031757038
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.03118,1712031757063,3.325952e+06,1712031757063
social-network,alpine-container,media-frontend-7f4999dcd-n64xn,6.008751,1712031761782,1.19181312e+08,1712031761782
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.023159,1712031762115,2.404352e+06,1712031762115
kube-system,coredns,coredns-5d78c9869d-lcldh,0.381785,1712031761883,6.080512e+07,1712031761883
kube-system,etcd,etcd-minikube,3.718322,1712031761943,9.0546176e+07,1712031761943
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,0.295291,1712031761956,1.2132352e+07,1712031761956
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.032369,1712031762045,1.1390976e+07,1712031762045
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.098231,1712031761759,4.2061824e+07,1712031761759
kube-system,kube-apiserver,kube-apiserver-minikube,8.983001,1712031761881,3.78732544e+08,1712031761881
kube-system,kube-controller-manager,kube-controller-manager-minikube,4.46461,1712031761855,1.34262784e+08,1712031761855
kube-system,kube-proxy,kube-proxy-p8wcq,0.409166,1712031761836,6.8235264e+07,1712031761836
kube-system,kube-scheduler,kube-scheduler-minikube,0.720335,1712031761987,6.8861952e+07,1712031761987
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.0437,1712031762089,3.80928e+06,1712031762089
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,0.972621,1712031762086,6.7080192e+07,1712031762086
social-network,media-service,media-service-7848df64c4-74h8s,0.023746,1712031762088,2.080768e+06,1712031762088
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.056178,1712031762384,3.3918976e+07,1712031762384
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.041633,1712031762029,3.805184e+06,1712031762029
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,0.971885,1712031762029,6.7497984e+07,1712031762029
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.033723,1712031762115,2.973696e+06,1712031762115
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,1.086902,1712031761181,1.60837632e+08,1712031761181
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,0.299653,1712031762021,1.2951552e+07,1712031762021
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.030958,1712031762032,3.817472e+06,1712031762032
kube-system,storage-provisioner,storage-provisioner,0.219516,1712031761732,1.6871424e+07,1712031761732
social-network,text-service,text-service-76cf6557f7-zxtdn,0.022986,1712031762115,2.322432e+06,1712031762115
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.024138,1712031762100,2.125824e+06,1712031762100
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.039997,1712031761999,1.724416e+06,1712031761999
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,0.985905,1712031762053,6.8173824e+07,1712031762053
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.030498,1712031762044,4.038656e+06,1712031762044
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.047047,1712031762030,9.064448e+06,1712031762030
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.029913,1712031762115,2.781184e+06,1712031762115
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,1.047204,1712031762081,6.6576384e+07,1712031762081
social-network,user-service,user-service-74685b9465-8qlhb,0.033437,1712031762063,5.537792e+06,1712031762063
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,0.995111,1712031762042,6.7694592e+07,1712031762042
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,0.308884,1712031762077,6.320128e+06,1712031762077
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.031274,1712031762029,3.325952e+06,1712031762029
social-network,alpine-container,media-frontend-7f4999dcd-n64xn,6.314258,1712031766861,1.34668288e+08,1712031766861
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.023159,1712031767046,2.404352e+06,1712031767046
kube-system,coredns,coredns-5d78c9869d-lcldh,0.386129,1712031766689,6.0809216e+07,1712031766689
